symbol,decision_date,direction,entry_date,entry_price,exit_date,exit_price,exit_reason,confidence,holding_days,gross_pnl_pct,cost_pct,pnl_pct,note
GOOGL,2015-01-05,-1,2015-01-05,26.1414,2015-01-22,26.0365,trail_stop,1.0,12,0.00402,0.00188,0.00214,trailing
GOOGL,2015-02-13,1,2015-02-13,27.1511,2015-03-13,27.4003,trail_stop,1.0,19,0.00918,0.0014,0.00778,trailing
GOOGL,2015-04-02,-1,2015-04-02,27.1461,2015-04-23,27.7188,trail_stop,1.0,14,-0.0211,0.00196,-0.02305,trailing
GOOGL,2015-04-27,1,2015-04-27,28.4037,2015-05-06,26.7883,trail_stop,1.0,7,-0.05687,0.0014,-0.05827,trailing
GOOGL,2015-06-23,1,2015-06-23,27.7601,2015-06-29,26.8711,trail_stop,1.0,4,-0.03202,0.0014,-0.03342,trailing
GOOGL,2015-07-14,1,2015-07-14,28.4895,2015-08-21,32.3681,trail_stop,1.0,28,0.13614,0.0014,0.13474,trailing
GOOGL,2015-08-24,-1,2015-08-24,29.7838,2015-08-26,32.7231,trail_stop,1.0,2,-0.09869,0.00148,-0.10017,trailing
GOOGL,2015-09-29,-1,2015-09-29,31.0186,2015-10-05,32.959,trail_stop,1.0,4,-0.06255,0.00156,-0.06411,trailing
GOOGL,2015-10-14,1,2015-10-14,33.9063,2015-12-14,36.9118,trail_stop,1.0,42,0.08864,0.0014,0.08724,trailing
GOOGL,2015-12-30,1,2015-12-30,39.3726,2016-01-04,37.1954,trail_stop,1.0,2,-0.0553,0.0014,-0.0567,trailing
GOOGL,2016-01-11,-1,2016-01-11,36.2975,2016-02-01,38.3268,trail_stop,1.0,14,-0.05591,0.00196,-0.05786,trailing
GOOGL,2016-02-03,1,2016-02-03,38.9917,2016-02-05,34.8659,trail_stop,1.0,2,-0.10581,0.0014,-0.10721,trailing
GOOGL,2016-03-14,1,2016-03-14,36.9432,2016-04-22,36.8906,trail_stop,1.0,28,-0.00142,0.0014,-0.00282,trailing
GOOGL,2016-04-25,-1,2016-04-25,36.4661,2016-05-31,37.1311,trail_stop,1.0,25,-0.01824,0.00239,-0.02063,trailing
GOOGL,2016-05-31,1,2016-05-31,37.1311,2016-06-16,35.5335,trail_stop,1.0,12,-0.04303,0.0014,-0.04443,trailing
GOOGL,2016-06-20,-1,2016-06-20,35.2244,2016-07-11,35.7359,trail_stop,1.0,14,-0.01452,0.00196,-0.01648,trailing
GOOGL,2016-07-19,1,2016-07-19,37.1862,2016-08-25,39.2754,regime,1.0,27,0.05618,0.0014,0.05478,trailing
GOOGL,2016-09-23,1,2016-09-23,40.4229,2016-11-01,39.8813,trail_stop,1.0,27,-0.0134,0.0014,-0.0148,trailing
GOOGL,2016-11-03,-1,2016-11-03,38.9035,2016-12-12,39.9111,regime,1.0,26,-0.0259,0.00243,-0.02833,trailing
GOOGL,2016-12-14,1,2016-12-14,40.4616,2017-01-03,39.7029,regime,1.0,12,-0.01875,0.0014,-0.02015,trailing
GOOGL,2017-01-09,1,2017-01-09,40.9798,2017-01-30,41.226,trail_stop,1.0,14,0.00601,0.0014,0.00461,trailing
GOOGL,2017-03-02,1,2017-03-02,42.4645,2017-03-21,42.1432,trail_stop,1.0,13,-0.00757,0.0014,-0.00897,trailing
GOOGL,2017-03-24,-1,2017-03-24,41.7549,2017-04-24,43.0661,trail_stop,1.0,20,-0.0314,0.00219,-0.0336,trailing
GOOGL,2017-04-25,1,2017-04-25,43.7514,2017-06-09,48.1801,trail_stop,1.0,32,0.10123,0.0014,0.09983,trailing
GOOGL,2017-07-05,-1,2017-07-05,45.8312,2017-07-13,48.1421,regime,1.0,6,-0.05042,0.00164,-0.05206,trailing
GOOGL,2017-08-11,-1,2017-08-11,45.8069,2017-08-31,47.3037,trail_stop,1.0,14,-0.03268,0.00196,-0.03463,trailing
GOOGL,2017-09-01,1,2017-09-01,47.4811,2017-09-19,46.2879,regime,1.0,11,-0.02513,0.0014,-0.02653,trailing
GOOGL,2017-09-28,1,2017-09-28,47.4206,2017-11-29,51.2738,trail_stop,1.0,43,0.08126,0.0014,0.07986,trailing
GOOGL,2017-12-04,-1,2017-12-04,50.9687,2017-12-12,52.6064,trail_stop,1.0,6,-0.03213,0.00164,-0.03377,trailing
GOOGL,2017-12-19,1,2017-12-19,53.7071,2018-02-02,55.9089,trail_stop,1.0,30,0.041,0.0014,0.0396,trailing
GOOGL,2018-02-06,-1,2018-02-06,51.2752,2018-02-16,54.5776,trail_stop,1.0,8,-0.0644,0.00172,-0.06612,trailing
GOOGL,2018-03-12,1,2018-03-12,57.775,2018-03-19,54.0381,trail_stop,1.0,5,-0.06468,0.0014,-0.06608,trailing
GOOGL,2018-03-26,-1,2018-03-26,52.0994,2018-04-18,53.5083,regime,1.0,16,-0.02704,0.00203,-0.02908,trailing
GOOGL,2018-05-11,1,2018-05-11,54.5695,2018-06-25,55.7878,trail_stop,1.0,30,0.02233,0.0014,0.02093,trailing
GOOGL,2018-07-16,1,2018-07-16,59.6971,2018-08-17,60.1643,trail_stop,1.0,24,0.00783,0.0014,0.00643,trailing
GOOGL,2018-09-06,-1,2018-09-06,59.4373,2018-09-28,59.711,regime,1.0,16,-0.00461,0.00203,-0.00664,trailing
GOOGL,2018-10-11,-1,2018-10-11,53.5097,2018-11-29,53.7324,regime,1.0,34,-0.00416,0.00275,-0.00691,trailing
GOOGL,2018-12-04,1,2018-12-04,55.1933,2018-12-17,50.697,trail_stop,1.0,8,-0.08147,0.0014,-0.08287,trailing
GOOGL,2018-12-24,-1,2018-12-24,48.8126,2019-01-07,53.6055,regime,1.0,8,-0.09819,0.00172,-0.09991,trailing
GOOGL,2019-01-22,1,2019-01-22,54.3508,2019-03-27,58.3038,trail_stop,1.0,45,0.07273,0.0014,0.07133,trailing
GOOGL,2019-04-18,1,2019-04-18,61.7397,2019-04-30,59.0435,trail_stop,1.0,7,-0.04367,0.0014,-0.04507,trailing
GOOGL,2019-05-02,-1,2019-05-02,58.1494,2019-06-18,55.4611,trail_stop,1.0,32,0.04623,0.00267,0.04356,trailing
GOOGL,2019-07-08,1,2019-07-08,55.832,2019-08-05,58.1677,trail_stop,1.0,20,0.04183,0.0014,0.04043,trailing
GOOGL,2019-09-06,1,2019-09-06,59.9614,2019-10-02,58.8498,trail_stop,1.0,18,-0.01854,0.0014,-0.01994,trailing
GOOGL,2019-10-28,1,2019-10-28,63.2274,2019-12-03,63.4089,trail_stop,1.0,25,0.00287,0.0014,0.00147,trailing
GOOGL,2019-12-09,1,2019-12-09,66.3942,2019-12-31,66.242,regime,1.0,15,-0.00229,0.0014,-0.00369,trailing
GOOGL,2020-01-03,1,2020-01-03,66.8475,2020-01-27,70.6706,trail_stop,1.0,15,0.05719,0.0014,0.05579,trailing
GOOGL,2020-02-26,-1,2020-02-26,69.1772,2020-04-07,60.3517,regime,1.0,29,0.12758,0.00255,0.12503,trailing
GOOGL,2020-04-15,1,2020-04-15,61.8146,2020-06-26,68.6541,trail_stop,1.0,51,0.11065,0.0014,0.10925,trailing
GOOGL,2020-06-29,-1,2020-06-29,67.4594,2020-07-02,73.3274,trail_stop,1.0,3,-0.08698,0.00152,-0.0885,trailing
GOOGL,2020-07-07,1,2020-07-07,74.1933,2020-09-03,80.2077,trail_stop,1.0,42,0.08106,0.0014,0.07966,trailing
GOOGL,2020-09-18,-1,2020-09-18,73.805,2020-10-12,77.7831,trail_stop,1.0,16,-0.0539,0.00203,-0.05593,trailing
GOOGL,2020-10-13,1,2020-10-13,78.2041,2020-10-28,74.9297,trail_stop,1.0,11,-0.04187,0.0014,-0.04327,trailing
GOOGL,2020-11-05,1,2020-11-05,87.7969,2020-12-18,85.3697,trail_stop,1.0,30,-0.02765,0.0014,-0.02905,trailing
GOOGL,2021-01-21,1,2021-01-21,93.9064,2021-05-04,111.9601,trail_stop,1.0,71,0.19225,0.0014,0.19085,trailing
GOOGL,2021-05-13,-1,2021-05-13,110.3936,2021-05-25,117.6278,regime,1.0,8,-0.06553,0.00172,-0.06725,trailing
GOOGL,2021-06-08,1,2021-06-08,119.6119,2021-07-19,122.6867,trail_stop,1.0,28,0.02571,0.0014,0.02431,trailing
GOOGL,2021-09-29,-1,2021-09-29,135.8571,2021-10-15,140.4734,trail_stop,1.0,12,-0.03398,0.00188,-0.03586,trailing
GOOGL,2021-10-19,1,2021-10-19,142.2121,2021-10-25,134.6189,trail_stop,1.0,4,-0.05339,0.0014,-0.05479,trailing
GOOGL,2021-11-29,-1,2021-11-29,142.8196,2021-12-09,146.3812,regime,1.0,8,-0.02494,0.00172,-0.02665,trailing
GOOGL,2022-01-06,-1,2022-01-06,135.8755,2022-02-02,150.0102,trail_stop,1.0,18,-0.10403,0.00211,-0.10614,trailing
GOOGL,2022-02-03,1,2022-02-03,144.5111,2022-02-18,132.3729,regime,1.0,11,-0.08399,0.0014,-0.08539,trailing
GOOGL,2022-03-23,1,2022-03-23,137.5655,2022-04-07,134.8951,regime,1.0,11,-0.01941,0.0014,-0.02081,trailing
GOOGL,2022-04-18,-1,2022-04-18,125.9589,2022-06-03,115.1111,regime,1.0,33,0.08612,0.00271,0.08341,trailing
GOOGL,2022-07-08,1,2022-07-08,116.2889,2022-07-22,106.0861,trail_stop,1.0,10,-0.08774,0.0014,-0.08914,trailing
GOOGL,2022-07-27,-1,2022-07-27,108.3644,2022-08-01,114.3549,regime,1.0,3,-0.05528,0.00152,-0.0568,trailing
GOOGL,2022-08-15,1,2022-08-15,120.1371,2022-08-23,112.5498,trail_stop,1.0,6,-0.06316,0.0014,-0.06456,trailing
GOOGL,2022-08-29,-1,2022-08-29,109.0884,2022-10-25,103.9601,trail_stop,1.0,40,0.04701,0.00299,0.04402,trailing
GOOGL,2022-10-26,1,2022-10-26,95.6395,2022-10-28,91.5136,regime,1.0,2,-0.04314,0.0014,-0.04454,trailing
GOOGL,2022-10-28,-1,2022-10-28,91.5136,2022-11-11,94.499,trail_stop,1.0,10,-0.03262,0.0018,-0.03442,trailing
GOOGL,2022-12-01,1,2022-12-01,100.1919,2022-12-09,92.0074,trail_stop,1.0,6,-0.08169,0.0014,-0.08309,trailing
GOOGL,2022-12-16,-1,2022-12-16,90.016,2023-01-12,90.7301,regime,1.0,17,-0.00793,0.00207,-0.01001,trailing
GOOGL,2023-01-20,1,2023-01-20,94.3204,2023-02-08,97.2633,trail_stop,1.0,13,0.0312,0.0014,0.0298,trailing
GOOGL,2023-02-22,-1,2023-02-22,90.9483,2023-03-16,96.2459,trail_stop,1.0,16,-0.05825,0.00203,-0.06028,trailing
GOOGL,2023-03-17,1,2023-03-17,99.4382,2023-06-22,119.0163,regime,1.0,66,0.19689,0.0014,0.19549,trailing
GOOGL,2023-06-27,-1,2023-06-27,116.1203,2023-07-14,123.884,trail_stop,1.0,12,-0.06686,0.00188,-0.06874,trailing
