Datetime,Open,High,Low,Close,Volume
2013-11-27,26.359468753724588,26.507642909475887,26.309084849319007,26.386274337768555,44899056
2013-11-29,26.36269491175999,26.473390429765065,26.29543124825417,26.298906326293945,47664288
2013-12-02,26.396201748062822,26.46668889383393,26.079748306309405,26.172077178955078,54873072
2013-12-03,26.08446396014586,26.394464761705112,26.03656198546374,26.14179801940918,66976956
2013-12-04,26.09488568366308,26.407864023190513,26.060882131752162,26.2639102935791,47616336
2013-12-05,26.239584096168475,26.300642934429742,26.087936771126618,26.243061065673828,45302652
2013-12-06,26.55206985265286,26.557281523711858,26.311067427518402,26.554054260253906,57094848
2013-12-09,26.581850039820292,26.862811100820757,26.50813375115554,26.75931167602539,59244696
2013-12-10,26.709923281658103,27.111011963751093,26.697511748797616,26.921140670776367,74081844
2013-12-11,26.98914655453061,27.086441170286303,26.685600292694126,26.738218307495117,68403528
2013-12-12,26.794808289651158,26.87845230374004,26.53246353847827,26.556289672851562,63796140
2013-12-13,26.691308347681936,26.713395995161743,26.256711750468153,26.32868766784668,86409504
2013-12-16,26.408361060127582,26.673685237566087,26.358968419007635,26.631242752075195,64015920
2013-12-17,26.627272895194363,26.8243421618701,26.51707300980028,26.55380630493164,61366572
2013-12-18,26.603197867769925,26.928339940072252,26.285255657736446,26.923376083374023,88323588
2013-12-19,26.824590984248832,27.103072048867393,26.782646016510096,26.959861755371094,66561372
2013-12-20,27.01148797136982,27.330918978280362,27.004040294184215,27.31726837158203,130333536
2013-12-23,27.49646533046778,27.69403022043695,27.42895574834335,27.67665672302246,68795136
2013-12-24,27.67343019815319,27.680132539505777,27.50291869937912,27.595745086669922,29338632
2013-12-26,27.649604887368326,27.773455381695978,27.517563272826244,27.735233306884766,53458488
2013-12-27,27.798274830734208,27.805223094632463,27.623045403863653,27.758562088012695,62725212
2013-12-30,27.806714711751923,27.81068541864521,27.52575362113495,27.536672592163086,49394556
2013-12-31,27.60567085261378,27.823093050379505,27.45724701252557,27.815895080566406,54261684
2014-01-02,27.68559138397428,27.742429810058674,27.506888769367073,27.627513885498047,72783144
2014-01-03,27.674174290384133,27.72207626049636,27.424239206536182,27.425975799560547,66601332
2014-01-06,27.624785493188835,27.769980192333747,27.461717883310516,27.73175811767578,70701228
2014-01-07,27.922374064142595,28.286979164043593,27.82706574848501,28.26637840270996,102001896
2014-01-08,28.44359203895862,28.476354626927172,28.12813176948302,28.3252010345459,89610300
2014-01-09,28.38005513292329,28.399414931326877,27.93627611520823,28.052433013916016,83296620
2014-01-10,28.271842595227152,28.271842595227152,27.85412191867691,28.050945281982422,85654260
2014-01-13,27.958857828859596,28.466175664913848,27.728032838694432,27.872238159179688,96659244
2014-01-14,28.24379243953216,28.567693550033937,27.99906900571754,28.52798080444336,99204696
2014-01-15,28.617084513009857,28.66697278692995,28.38874142640008,28.508621215820312,77929992
2014-01-16,28.520534061288114,28.739692868872094,28.49323285016485,28.69725227355957,67288644
2014-01-17,28.7128892712167,28.8067088152328,28.39891964645824,28.556028366088867,107943948
2014-01-21,28.81415161489986,28.89034983732926,28.575137389291367,28.882904052734375,79116804
2014-01-22,28.955129616814236,28.986899054372177,28.762776398416808,28.915666580200195,62793144
2014-01-23,28.791070470513272,28.852870860248355,28.651333374521617,28.79355239868164,77886036
2014-01-24,28.567939314629413,28.63098256069171,27.87273458175133,27.893335342407227,155544300
2014-01-27,27.949680815307655,27.959608529687056,26.86182427150538,27.332408905029297,173969856
2014-01-28,27.558019282727127,27.94099103868417,27.548587198402828,27.872983932495117,88319592
2014-01-29,27.776433717608707,27.841709187075764,27.287482503525638,27.473630905151367,95100804
2014-01-30,28.418774490730804,28.604675089999805,27.978220848645538,28.180253982543945,203452344
2014-01-31,29.072778001011706,29.449792765708168,28.570919588129396,29.311546325683594,222429348
2014-02-03,29.267613244519072,29.330158971987423,28.096362539181502,28.131607055664062,182581236
2014-02-04,28.244783951005825,28.666970913736712,28.22046218944513,28.249004364013672,112363524
2014-02-05,28.378564144251296,28.56198280237472,27.997330887572723,28.374095916748047,95684220
2014-02-06,28.57091841405711,28.795042973467673,28.48206273168776,28.79007911682129,77786136
