Datetime,Open,High,Low,Close,Volume
2013-11-27,67.55313049251784,67.57439152587008,67.03589220286386,67.29805755615234,4603800
2013-11-29,67.47517735652644,67.66648336024765,66.90833554301945,67.07130432128906,4106800
2013-12-02,66.89420082617258,67.0713383069251,66.58243713018992,66.80208587646484,5827400
2013-12-03,66.74536846695352,67.0004467489565,66.25647293128475,66.58240509033203,9061100
2013-12-04,66.43364479937155,66.78083276110836,65.98725487133142,66.3415298461914,6218500
2013-12-05,66.19273907243449,66.34153392232102,65.65424496974248,65.87389373779297,8666200
2013-12-06,66.3202739131028,66.94380132575687,66.19273470649694,66.91545867919922,7280400
2013-12-09,66.81626211915099,66.94380132575687,66.39112782659338,66.91545867919922,6974500
2013-12-10,67.01464451581478,67.16343933207753,66.57534167317748,66.702880859375,7576600
2013-12-11,66.88709807156944,66.92252231589877,65.91638295941098,65.97306823730469,9424300
2013-12-12,65.78175081006923,65.79592483116002,64.52762023379158,64.59139251708984,12285700
2013-12-13,64.80394644347682,65.08736736759496,64.53469953875707,64.72600555419922,7909000
2013-12-16,64.77559757331974,65.41329323973149,64.591378585315,64.74017333984375,6623000
2013-12-17,64.69058529679957,64.7118409214002,64.1237434136936,64.23711395263672,8794000
2013-12-18,64.44259441779187,65.6542191875668,63.60650553784845,65.64004516601562,9691100
2013-12-19,65.46999099406995,65.46999099406995,64.77560993462126,65.17240142822266,7341000
2013-12-20,65.15113155547768,65.71797338037948,65.15113155547768,65.25032806396484,11265000
2013-12-23,65.5833781839843,65.6684061195914,65.0165414973574,65.20784759521484,5312200
2013-12-24,65.3141386631441,65.4629335131872,65.08031586773035,65.22911071777344,3147300
2013-12-26,65.17950164328964,65.56920623779297,65.02361980548831,65.56920623779297,3459100
2013-12-27,65.73214459093232,65.8667707459725,65.31410291804578,65.43455505371094,3511300
2013-12-30,65.29994287886447,65.39913940429688,64.99526629194916,65.39913940429688,4370100
2013-12-31,65.30705559461775,65.34248525878094,64.58433693563545,64.8960952758789,6348200
2014-01-02,64.57723901905716,64.99528628121122,64.4851294759146,64.49929809570312,5919600
2014-01-03,64.683513211199,65.34246475488361,64.66225758169402,65.0802993774414,5637600
2014-01-06,65.1369739371704,65.71798447315366,65.09446268515863,65.42039489746094,7443500
2014-01-07,65.92347111450889,67.0429810462099,65.88804146375914,66.80915832519531,11063300
2014-01-08,66.7241302505083,67.02880686650263,66.51865016941392,66.71704864501953,9096700
2014-01-09,67.2697054221606,67.5814635918486,66.66743389572133,67.12091064453125,7944700
2014-01-10,67.0571673258777,67.29807712165899,66.70289234828712,67.12802124023438,6697400
2014-01-13,66.86583726225845,67.30513461737858,66.64618317889315,66.95794677734375,9589200
2014-01-14,67.0288026536337,67.24136973266239,66.83040959630313,67.11383056640625,7567300
2014-01-15,67.06422580915456,67.50352313476809,66.96502929009313,67.1705093383789,7390700
2014-01-16,67.02879390175436,67.3759817067509,66.76663399842835,67.05713653564453,8401100
2014-01-17,67.11384721633517,67.43269250817352,66.87293743994957,67.35475158691406,13714400
2014-01-21,67.26262718402859,67.38307934270317,65.62587901084612,66.62493133544922,16368400
2014-01-22,66.59658349511578,66.99337499535194,66.27773829863439,66.83040618896484,8875500
2014-01-23,66.41945678289683,66.4619734468734,65.47708965667768,65.71090698242188,9322300
2014-01-24,65.27161777959732,65.61880571189437,64.20170593261719,64.20170593261719,10604200
2014-01-27,63.98204137286219,64.30797359279067,63.66319075789791,63.72696304321289,8685200
2014-01-28,64.18044979825987,64.19461841738676,63.62069474113203,63.8403434753418,8254400
2014-01-29,63.393947300916096,63.56399772810462,62.72790880286976,62.990074157714844,11160100
2014-01-30,63.50021573195368,63.61358085449645,63.068000052787966,63.41518783569336,6874900
2014-01-31,63.06804248658746,63.30185989846412,62.45868900124397,62.6854248046875,12193800
2014-02-03,62.88378160642451,62.905037231052845,61.36748578381568,61.487937927246094,13944600
2014-02-04,61.59422524434479,61.842216556601905,60.99904068912255,61.374576568603516,11436400
2014-02-05,61.28244646348394,62.118535113211166,61.27536486046359,61.842201232910156,10667300
2014-02-06,62.09020764562793,62.890872258357504,62.033527778605205,62.883785247802734,10037900
2014-02-07,63.00425090205228,63.797828674316406,62.78460218002289,63.797828674316406,9435100
2014-02-10,63.93952844295297,64.53471304878047,63.62777022638202,64.52762603759766,8080200
2014-02-11,64.5418162907579,65.87389373779297,64.44261972416687,65.87389373779297,11556300
2014-02-12,65.85967650329219,65.88801913312501,65.15112697488323,65.48414611816406,7696100
2014-02-13,65.18658782738973,65.62589069144725,64.98110771706313,65.5833740234375,5926000
2014-02-14,65.61170421596294,65.85969554143244,65.2078310842539,65.7250747680664,5485100
2014-02-18,65.73217385475064,65.78885914587788,65.25035969178292,65.30704498291016,6926500
2014-02-19,65.29284219227507,65.71797084162613,64.88188215538729,64.93148040771484,7693400
2014-02-20,64.96695285754791,65.70384552470699,64.69770039108522,65.45584869384766,8160100
2014-02-21,65.55573070712593,65.8340530976535,65.26313230212278,65.3130874633789,7381500
2014-02-24,65.26312268761403,65.69844850501592,65.01334691813018,65.0204849243164,8406700
2014-02-25,65.36303299540756,65.56285905569807,64.69934542708053,65.0204849243164,6383400
2014-02-26,65.0204849243164,65.32735385388325,64.77784171631538,65.0204849243164,6334100
2014-02-27,65.05618608235758,65.24173073283615,64.76358764592595,65.19891357421875,7040300
2014-02-28,65.24173769659453,66.1123896461116,64.98482382805817,65.74129486083984,9643700
2014-03-03,65.03477526424638,65.64138074632109,64.82068401590097,65.34164428710938,7506700
2014-03-04,65.99104518359971,66.69755532631889,65.83404171972805,66.6119155883789,8796300
2014-03-05,66.56198708583398,66.58340111242018,65.92684041474655,66.07670593261719,6842500
2014-03-06,66.50489870810807,66.83317633142836,66.24084682981102,66.29080200195312,7718300
2014-03-07,66.63334847481674,66.71185022898175,66.1480673784807,66.59766387939453,6792000
2014-03-10,66.49061664648994,66.71898390476733,66.21943222875584,66.69043731689453,4878200
2014-03-11,66.87597473361575,66.90452131607508,66.43351087255205,66.7189712524414,5837200
2014-03-12,66.24083293656142,66.8117537367603,66.11951403604805,66.79747772216797,6154900
2014-03-13,66.97590089007468,67.22567673978742,66.35503027003236,66.36930084228516,7659400
2014-03-14,66.28365878149553,66.68330557191484,65.9839277722098,66.23370361328125,7337800
2014-03-17,66.55483884085795,67.21139393913681,66.49774567282392,67.0329818725586,5872600
2014-03-18,67.01156877435437,67.25420655507163,66.71183782945523,67.04011535644531,5891900
2014-03-19,67.00445622173287,67.33987188284145,66.31221631599061,66.79035949707031,5937600
2014-03-20,66.74042367503583,67.21857243948241,66.34078214745773,67.16861724853516,5727400
2014-03-21,67.63245427095165,68.46028900146484,66.99730765120155,68.46028900146484,23988800
2014-03-24,68.01068498146637,68.10345730011848,67.46831075043576,67.93931579589844,13944100
2014-03-25,68.29615701181298,69.72345396457568,68.29615701181298,69.49508666992188,14167300
2014-03-26,69.58786014496266,70.27296198647677,69.25958251953125,69.25958251953125,11215100
2014-03-27,69.28097095823938,69.72342937292781,68.69577963179351,69.42369842529297,8694600
2014-03-28,69.58785036808152,70.09454003036593,69.19534160765468,69.53789520263672,8816000
2014-03-31,69.9375582660716,70.36574630937159,69.6592357656913,70.10169982910156,7545700
2014-04-01,70.15878370937227,70.42283561979828,69.48795780822671,69.89473724365234,7068500
2014-04-02,69.94469627612675,70.21588076645192,69.48796163731258,70.10169982910156,7995600
2014-04-03,69.9161491776969,70.1801956560676,69.60214207400595,70.12310791015625,5471200
2014-04-04,70.38000711664064,70.92237598005639,70.16591041891509,70.23727416992188,10309700
2014-04-07,70.21583282228671,70.90807231789414,69.81619164738044,69.8590087890625,11409200
2014-04-08,69.95895335714702,70.45851051522605,69.5807205677776,69.98036193847656,9601800
2014-04-09,70.237245887358,70.65116309911181,69.7805115311824,70.615478515625,8921300
2014-04-10,70.55128644532648,70.60124161921014,68.88134623533372,68.89562225341797,9667800
2014-04-11,68.65295508073467,69.36660328508619,68.5459122058449,69.131103515625,8710700
2014-04-14,69.42371710545693,69.48081028552224,68.68866010740842,69.32380676269531,8617200
2014-04-15,70.25867095577375,70.80104517284126,69.97321599966858,70.79390716552734,13999100
2014-04-16,71.05797747347586,71.1578878230433,69.98750477550563,70.47278594970703,11308000
2014-04-17,70.42995985156337,71.11506163800917,70.42995985156337,70.62264251708984,9153500
2014-04-21,70.65832727830158,71.457609975331,70.41568399905694,71.36483764648438,7031400
2014-04-22,71.36482160673769,71.90005776878823,71.17927154604311,71.49327850341797,7937900
2014-04-23,71.53607537417639,71.76444252078956,71.30770822756323,71.52180480957031,5876000
2014-04-24,71.53613207140222,71.62890987133237,71.04371825403828,71.33631134033203,6149900
2014-04-25,71.34343037761991,71.55038906396318,70.93665101334663,71.21497344970703,5895900
2014-04-28,71.76449151500752,72.43532284822308,71.45048987698178,72.32113647460938,8792900
2014-04-29,72.5281026061848,72.77788396281785,72.04995936839595,72.09991455078125,7811200
2014-04-30,71.96428593326861,72.55661527940438,71.86437561521005,72.28543090820312,8513600
2014-05-01,71.91433895299262,72.09988904107696,71.31487697646496,71.7430648803711,6590500
2014-05-02,71.4861516322511,71.63601712760557,70.56554463675532,70.8724136352539,8744200
2014-05-05,70.85814795255894,71.4861565637542,70.67973585844273,71.36483764648438,5438200
2014-05-06,71.37910106347182,71.37910106347182,71.01514434814453,71.01514434814453,5795900
2014-05-07,71.25780346534822,72.11418495415634,70.90097920618804,72.01427459716797,8720800
2014-05-08,71.84299099266839,72.14272204677884,71.62176170673531,71.72167205810547,5667900
2014-05-09,71.97858999336951,72.25691247993797,71.65745033800779,72.01427459716797,5691700
2014-05-12,72.24978214358312,72.24978214358312,71.6645905141979,71.73595428466797,7437300
2014-05-13,72.00713147659702,72.42818145906213,71.81444334129158,72.09276580810547,6183200
2014-05-14,72.0427749670341,72.14982327312912,71.91431808866069,71.98568725585938,4187200
2014-05-15,71.82158468418736,71.96431220646348,71.65744857804042,71.85726928710938,7007600
2014-05-16,71.77161717968869,71.99998444293054,71.46474815926635,71.77875518798828,6516900
2014-05-19,71.521840342141,72.02853003026914,71.45760915774747,71.82157135009766,6997200
2014-05-20,71.94287704933258,72.06420138763076,71.33627713665754,71.5432357788086,5438400
2014-05-21,71.79301216888612,72.22120002581705,71.74305700965591,72.17838287353516,5302500
2014-05-22,72.27901905546359,72.58802680736105,71.91970797105503,72.55209350585938,5124900
2014-05-23,72.60956759195102,72.69580420576948,72.34367547799889,72.56645202636719,5275700
2014-05-27,72.65269122233953,72.8395344983613,72.05623357984976,72.44429016113281,4524400
2014-05-28,72.3436606245617,72.53050384148072,71.94842189500757,72.07777404785156,4352700
2014-05-29,72.2646356346571,72.43710888381078,71.97000342865958,72.40836334228516,3685200
2014-05-30,72.36522277670178,72.9688680206748,72.25743387835837,72.911376953125,5973900
2014-06-02,72.96889325243961,73.48630207400166,72.58802439285972,73.42162322998047,5845400
2014-06-03,73.23475092010268,73.73059623830504,73.1844421303126,73.62998962402344,6681300
2014-06-04,73.46472351557004,73.80965897731696,73.25632249454989,73.78810119628906,5608600
2014-06-05,73.85997488640264,74.27677699950401,73.6012705046605,74.1761703491211,4730900
2014-06-06,74.19772611434966,74.25521719376121,73.90308844435381,74.14742279052734,4624000
2014-06-09,74.06837594295332,74.18335810490595,73.78811377650788,74.1761703491211,3748800
2014-06-10,74.35582567744729,74.82293111456075,73.85278694415155,74.80855560302734,5792100
2014-06-11,74.60013956214236,74.84447386526995,74.11147643853734,74.24801635742188,5960500
2014-06-12,74.1474108311964,74.16896861183588,73.66593545474745,73.68030548095703,5930700
2014-06-13,73.66593545474745,73.76654208616513,73.42160114798291,73.68030548095703,4301600
2014-06-16,73.67309077289109,73.9389827630173,73.18442782079181,73.62278747558594,5645500
2014-06-17,73.39287536859038,73.44317869783973,72.85390877692527,73.24915313720703,4834600
2014-06-18,73.234760181515,73.8958910111589,73.19882689359197,73.88151550292969,5445000
2014-06-19,73.96777321508516,74.64327974575082,73.88153658904757,74.60015869140625,5481500
2014-06-20,75.00256720718102,75.8002379285285,74.78697845121961,75.64932250976562,12459700
