symbol,n_trades,n_long,n_short,agent_total_return,buy_hold_return,excess_return,sharpe_annual,win_rate,max_drawdown
GOOGL,57,57,0,0.38705717605438705,13.0336470477322,-12.646589871677813,1.6663975873077488,0.43859649122807015,0.4020534365466941
XOM,45,45,0,0.7801327954058697,1.6234763470017382,-0.8433435515958685,3.1455937914815664,0.35555555555555557,0.231771950627857
JNJ,50,50,0,0.3197936009024669,2.058300781064007,-1.73850718016154,1.9556821157866253,0.44,0.24367114334674847
