symbol,n_trades,n_long,n_short,agent_total_return,buy_hold_return,excess_return,sharpe_annual,win_rate,max_drawdown
GOOGL,18,18,0,4.403447267168544,13.0336470477322,-8.630199780563657,7.6030406549209575,0.5,0.11837587109999999
XOM,22,22,0,0.7061473357658934,1.6234763470017382,-0.9173290112358448,3.3175190107397303,0.2727272727272727,0.2929552623349511
JNJ,18,18,0,0.23040599623179414,2.058300781064007,-1.8278947848322127,2.3500775669520366,0.2777777777777778,0.27061197887299754
