symbol,n_trades,n_long,n_short,agent_total_return,buy_hold_return,excess_return,sharpe_annual,win_rate,max_drawdown
GOOGL,26,26,0,0.24043054287687693,13.0336470477322,-12.793216504855323,2.331241605886345,0.46153846153846156,0.17231026518038778
XOM,20,20,0,0.4709084312632521,1.6234763470017382,-1.152567915738486,5.139910655968357,0.5,0.09544532638026004
JNJ,26,26,0,0.38079201300162846,2.058300781064007,-1.6775087680623784,3.837071385765727,0.5,0.24089198960026037
