symbol,n_trades,n_long,n_short,agent_total_return,buy_hold_return,excess_return,sharpe_annual,win_rate,max_drawdown
GOOGL,42,26,16,-0.43380156205202647,13.0336470477322,-13.467448609784228,-2.2929618715972766,0.35714285714285715,0.5867711779271445
XOM,40,20,20,0.09523471248572091,1.6234763470017382,-1.5282416345160172,1.0332274516271407,0.375,0.2798877845520766
JNJ,47,26,21,-0.26569678812453135,2.058300781064007,-2.3239975691885384,-1.6180779259852083,0.3617021276595745,0.45719193564547034
