symbol,n_trades,n_long,n_short,agent_total_return,buy_hold_return,excess_return,sharpe_annual,win_rate,max_drawdown
GOOGL,8,8,0,0.579711781498643,13.0336470477322,-12.453935266233557,5.499079091946829,0.375,0.11052594051439003
XOM,10,10,0,-0.07915255537017618,1.6234763470017382,-1.7026289023719143,-2.9303006611597313,0.3,0.17004187108712224
JNJ,13,13,0,0.061097877997494665,2.058300781064007,-1.9972029030665122,1.3515633411144923,0.3076923076923077,0.1717983411643679
