symbol,n_trades,n_long,n_short,agent_total_return,buy_hold_return,excess_return,sharpe_annual,win_rate,max_drawdown
GOOGL,36,18,18,0.6283056197159547,13.0336470477322,-12.405341428016246,2.288447768213071,0.3333333333333333,0.5346417242986888
XOM,44,22,22,-0.12123313716781026,1.6234763470017382,-1.7447094841695483,0.5819530842399356,0.2727272727272727,0.6018747026617264
JNJ,36,18,18,-0.5682514343991101,2.058300781064007,-2.626552215463117,-3.2015449628396766,0.16666666666666666,0.6981905667185142
