symbol,n_trades,n_long,n_short,agent_total_return,buy_hold_return,excess_return,sharpe_annual,win_rate,max_drawdown
GOOGL,46,46,0,1.0189878038853295,13.0336470477322,-12.014659243846872,2.9446024261094617,0.45652173913043476,0.14577284662478732
XOM,69,69,0,-0.3088483755948105,1.6234763470017382,-1.9323247225965487,-1.358480465879119,0.30434782608695654,0.3785602552127621
JNJ,86,86,0,0.021139995015062585,2.058300781064007,-2.0371607860489442,0.3660999015943751,0.3488372093023256,0.2913916293696376
