symbol,n_trades,n_long,n_short,agent_total_return,buy_hold_return,excess_return,sharpe_annual,win_rate,max_drawdown
GOOGL,136,68,68,0.9962822107405986,13.0336470477322,-12.037364836991602,1.3454923635763985,0.33088235294117646,0.2701061179889828
XOM,161,81,80,-0.5853738841389146,1.6234763470017382,-2.208850231140653,-0.6708401990431123,0.2919254658385093,0.665786169861892
JNJ,144,72,72,-0.3104819601455433,2.058300781064007,-2.36878274120955,-0.3782129229557908,0.3541666666666667,0.5806252997555691
