symbol,n_trades,n_long,n_short,agent_total_return,buy_hold_return,excess_return,sharpe_annual,win_rate,max_drawdown
GOOGL,46,46,0,3.542049640365544,13.0336470477322,-9.491597407366656,3.7827708342334736,0.43478260869565216,0.29360078227157244
XOM,69,69,0,0.3179453500170504,1.6234763470017382,-1.3055309969846878,1.1920289757497051,0.2898550724637681,0.40718114227688257
JNJ,86,86,0,-0.02438662425962468,2.058300781064007,-2.0826874053236315,0.3845068370291553,0.313953488372093,0.459874365348508
