symbol,n_trades,n_long,n_short,agent_total_return,buy_hold_return,excess_return,sharpe_annual,win_rate,max_drawdown
GOOGL,22,22,0,0.054043606580985504,1.129248626460818,-1.0752050198798324,0.6420244782169547,0.6363636363636364,0.115687503358816
XOM,18,17,1,0.04050160381717749,0.4836374766727216,-0.4431358728555441,0.7333048504289316,0.6666666666666666,0.04167000000000002
JNJ,21,20,1,-0.014686186623103503,0.5389668509279413,-0.5536530375510448,-0.12078178542716395,0.5238095238095238,0.10453565310222294
