symbol,n_trades,n_long,n_short,agent_total_return,buy_hold_return,excess_return,sharpe_annual,win_rate,max_drawdown
GOOGL,68,68,0,4.695034426921903,13.0336470477322,-8.338612620810299,3.5348204409808397,0.45588235294117646,0.23762896550353657
XOM,81,81,0,0.15044386893063733,1.6234763470017382,-1.4730324780711008,0.9093065433320892,0.30864197530864196,0.42803347826479216
JNJ,72,72,0,0.543247866884216,2.058300781064007,-1.5150529141797908,1.8212582652001934,0.375,0.21960175706690133
